setup,reason,direction,lot,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_usd
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-03-24T01:00:00+00:00,3023.292,3020.3319335131187,3025.0,2025-03-24T01:15:00+00:00,3020.1819335131186,SL,-12.440265947525404
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-03-24T01:30:00+00:00,3023.694,3023.3914999973877,3018.0,2025-03-24T02:00:00+00:00,3023.5414999973877,SL,3.3930000052241667
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-03-24T03:15:00+00:00,3018.192,3018.480423993751,3025.0,2025-03-24T06:00:00+00:00,3018.330423993751,SL,7.592847987501955
D,VP_LONDON_VA_TRAP_SELL,SELL,0.04,2025-03-24T09:30:00+00:00,3024.7329999999997,3024.4208387220083,3022.0,2025-03-24T10:00:00+00:00,3024.5708387220084,SL,-0.5096774440180525
D,VP_LONDON_VA_TRAP_SELL,SELL,0.04,2025-03-24T10:00:00+00:00,3027.594,3030.9546404384932,3022.0,2025-03-24T10:15:00+00:00,3031.1046404384933,SL,-14.042561753973132
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-03-25T00:00:00+00:00,3011.38,3011.6319118235547,3014.0,2025-03-25T00:30:00+00:00,3011.4819118235546,SL,-0.8561763528914526
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-03-25T01:00:00+00:00,3012.584,3012.3270700309104,3010.0,2025-03-25T01:30:00+00:00,3012.4770700309105,SL,3.0818599381782406
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-03-25T01:45:00+00:00,3011.6749999999997,3011.4115378126494,3010.0,2025-03-25T02:15:00+00:00,3011.5615378126495,SL,1.2769243746997745
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-03-25T02:15:00+00:00,3010.32,3010.57954290644,3014.0,2025-03-25T02:45:00+00:00,3010.42954290644,SL,1.2790858128792024
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-03-25T03:00:00+00:00,3012.583,3012.858778741053,3014.0,2025-03-25T03:30:00+00:00,3013.85,TP2,-0.9320000000006985
D,VP_LONDON_VA_TRAP_BUY,BUY,0.04,2025-03-25T08:15:00+00:00,3018.0840000000003,3018.388714504721,3024.0,2025-03-25T10:00:00+00:00,3023.85,TP2,15.063999999998487
D,VP_LONDON_VA_TRAP_SELL,SELL,0.04,2025-03-25T10:15:00+00:00,3021.247,3024.1514866311268,3015.0,2025-03-25T10:45:00+00:00,3024.301486631127,SL,-12.21794652450808
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-03-26T01:00:00+00:00,3018.797,3018.990023880016,3023.0,2025-03-26T01:30:00+00:00,3018.840023880016,SL,-1.807952239968472
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-03-26T03:00:00+00:00,3020.77,3020.5307909038474,3017.0,2025-03-26T03:45:00+00:00,3017.15,TP2,12.479999999999563
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-03-26T23:00:00+00:00,3019.5840000000003,3019.8219989652935,3029.0,2025-03-27T02:30:00+00:00,3028.85,TP2,31.063999999998487
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-03-28T01:00:00+00:00,3066.257,3066.5623226777357,3076.0,2025-03-28T02:00:00+00:00,3075.85,TP2,28.37199999999939
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-03-28T02:15:00+00:00,3075.384,3075.0555306617343,3064.0,2025-03-28T03:45:00+00:00,3075.2055306617344,SL,8.82493867653102
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-03-28T03:45:00+00:00,3075.176,3078.7539824735013,3064.0,2025-03-28T05:30:00+00:00,3078.9039824735014,SL,-14.91192989400588
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-03-30T23:00:00+00:00,3090.1150000000002,3086.2039511674134,3110.0,2025-03-31T00:00:00+00:00,3086.0539511674133,SL,-16.244195330347793
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-03-31T01:15:00+00:00,3091.6910000000003,3092.208149767245,3110.0,2025-03-31T03:00:00+00:00,3109.85,TP2,64.6359999999986
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-03-31T03:15:00+00:00,3108.064,3107.501529052386,3088.0,2025-03-31T03:45:00+00:00,3107.651529052386,SL,4.6529418952268315
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-03-31T04:00:00+00:00,3109.2439999999997,3114.6473260278954,3088.0,2025-03-31T04:45:00+00:00,3114.7973260278955,SL,-22.213304111583057
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-04-01T01:00:00+00:00,3133.03,3133.418034133429,3146.0,2025-04-01T03:45:00+00:00,3145.85,TP2,47.279999999998836
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-04-02T01:00:00+00:00,3132.355,3132.766358945324,3135.0,2025-04-02T01:30:00+00:00,3132.616358945324,SL,-0.48728210935223615
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-04-02T01:30:00+00:00,3130.031,3129.604606317552,3125.0,2025-04-02T02:00:00+00:00,3129.7546063175523,SL,-3.6852126351050174
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-04-02T02:00:00+00:00,3132.668,3132.2551549370733,3125.0,2025-04-02T02:30:00+00:00,3132.4051549370733,SL,1.5616901258536018
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-02T23:00:00+00:00,3156.973,3157.9073259000725,3155.0,2025-04-02T23:30:00+00:00,3157.7573259000724,SL,-8.67734819985526
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-04-03T00:00:00+00:00,3150.486,3149.5327428250735,3145.0,2025-04-03T00:30:00+00:00,3149.6827428250735,SL,-1.7214856501477698
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-03T00:30:00+00:00,3146.574,3145.627058864477,3145.0,2025-04-03T01:00:00+00:00,3145.777058864477,SL,-9.55811772895413
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-03T23:00:00+00:00,3111.0879999999997,3110.523604445791,3095.0,2025-04-03T23:30:00+00:00,3110.673604445791,SL,-1.2952088915835702
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-03T23:30:00+00:00,3114.305,3113.78923887296,3095.0,2025-04-04T01:00:00+00:00,3113.9392388729602,SL,5.0415222540787
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-04T01:00:00+00:00,3114.431,3113.9435380318805,3095.0,2025-04-04T01:30:00+00:00,3114.0935380318806,SL,5.236923936238782
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-04T01:30:00+00:00,3109.836,3109.357397078509,3095.0,2025-04-04T02:00:00+00:00,3109.5073970785093,SL,-3.9707941570195544
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-04T02:45:00+00:00,3096.877,3090.8811370677067,3115.0,2025-04-04T03:00:00+00:00,3090.7311370677066,SL,-24.583451729173248
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-04T03:45:00+00:00,3098.6310000000003,3092.4858589595688,3115.0,2025-04-04T07:45:00+00:00,3092.3358589595687,SL,-25.18056416172658
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-06T23:45:00+00:00,3000.094,2987.451379265414,3053.0,2025-04-07T00:00:00+00:00,2987.3013792654137,SL,-51.17048293834523
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-04-07T01:00:00+00:00,3006.748,3008.5269874792434,3053.0,2025-04-07T01:45:00+00:00,3052.85,TP2,174.40799999999945
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-04-07T01:45:00+00:00,3038.275,3036.474389367387,2993.0,2025-04-07T02:15:00+00:00,3036.6243893673873,SL,-16.44877873477435
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-07T02:15:00+00:00,3042.435,3040.665178587186,2993.0,2025-04-07T05:30:00+00:00,3040.815178587186,SL,-8.190357174372366
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-08T00:30:00+00:00,2991.831,2985.311491280335,3004.0,2025-04-08T00:45:00+00:00,2985.1614912803348,SL,-26.678034878661492
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-04-08T01:00:00+00:00,2995.568,2996.321568609953,3004.0,2025-04-08T01:30:00+00:00,2996.171568609953,SL,1.771137219904631
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-08T23:15:00+00:00,2981.148,2975.1550944879336,3010.0,2025-04-08T23:30:00+00:00,2975.0050944879335,SL,-24.571622048266363
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-09T00:15:00+00:00,2984.4390000000003,2977.3526208264752,3010.0,2025-04-09T00:30:00+00:00,2977.202620826475,SL,-28.94551669410066
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-09T00:30:00+00:00,2984.8650000000002,2977.5336479102984,3010.0,2025-04-09T00:45:00+00:00,2977.3836479102984,SL,-29.925408358807545
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-09T23:00:00+00:00,3083.384,3084.4149090874303,3112.0,2025-04-09T23:30:00+00:00,3084.26490908743,SL,4.693818174860098
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-10T00:00:00+00:00,3087.052,3088.009991897806,3112.0,2025-04-10T01:00:00+00:00,3087.8599918978057,SL,-2.7880162043893506
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-04-11T00:30:00+00:00,3212.766,3204.6860175389083,3219.0,2025-04-11T00:45:00+00:00,3204.5360175389083,SL,-32.91992984436729
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-04-11T01:00:00+00:00,3210.625,3201.7683008371196,3219.0,2025-04-11T01:15:00+00:00,3201.6183008371195,SL,-36.02679665152209
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-04-11T01:15:00+00:00,3210.972,3211.865604028322,3219.0,2025-04-11T02:30:00+00:00,3218.85,TP2,29.511999999998807
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-11T03:45:00+00:00,3217.536,3216.815931941132,3206.0,2025-04-11T04:15:00+00:00,3216.965931941132,SL,-0.0878638822641733
D,VP_LONDON_VA_TRAP_BUY,BUY,0.04,2025-04-11T07:00:00+00:00,3211.793,3212.7815414427228,3223.0,2025-04-11T08:15:00+00:00,3222.85,TP2,34.227999999999156
D,VP_LONDON_VA_TRAP_SELL,SELL,0.04,2025-04-11T08:45:00+00:00,3215.852,3214.912459247563,3207.0,2025-04-11T09:15:00+00:00,3215.0624592475633,SL,-3.0169184951273564
D,VP_LONDON_VA_TRAP_SELL,SELL,0.04,2025-04-11T09:30:00+00:00,3222.081,3231.6160146511115,3207.0,2025-04-11T10:00:00+00:00,3231.7660146511116,SL,-38.74005860444595
D,VP_LONDON_VA_TRAP_SELL,SELL,0.04,2025-04-11T10:30:00+00:00,3215.8109999999997,3214.846263134249,3207.0,2025-04-11T11:00:00+00:00,3214.996263134249,SL,-3.0485262684996997
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-13T23:00:00+00:00,3219.746,3220.4210512938253,3234.0,2025-04-13T23:30:00+00:00,3220.271051293825,SL,-0.7418974123502267
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-14T02:45:00+00:00,3231.853,3231.2245706190106,3216.0,2025-04-14T09:15:00+00:00,3231.3745706190107,SL,26.362858761978714
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-14T23:00:00+00:00,3211.685,3212.069736903804,3223.0,2025-04-14T23:30:00+00:00,3211.919736903804,SL,0.7994738076076828
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-04-15T01:30:00+00:00,3221.402,3225.9886492811115,3210.0,2025-04-15T03:00:00+00:00,3226.1386492811116,SL,-18.94659712444627
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-04-16T00:15:00+00:00,3261.826,3262.3762418618,3276.0,2025-04-16T01:30:00+00:00,3262.2262418617997,SL,14.848483723599202
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-04-16T01:30:00+00:00,3265.911,3266.520217955676,3276.0,2025-04-16T03:00:00+00:00,3266.370217955676,SL,6.796435911351182
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-16T23:00:00+00:00,3349.8579999999997,3355.4737331107376,3334.0,2025-04-17T01:15:00+00:00,3355.6237331107377,SL,-23.062932442951933
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-04-17T01:15:00+00:00,3348.0029999999997,3347.2995790296395,3334.0,2025-04-17T01:45:00+00:00,3334.15,TP2,47.41199999999844
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-04-17T02:00:00+00:00,3335.2780000000002,3336.11693548538,3354.0,2025-04-17T02:30:00+00:00,3335.96693548538,SL,6.521870970758755
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-17T02:45:00+00:00,3340.57,3341.4092491112897,3354.0,2025-04-17T03:15:00+00:00,3341.2592491112896,SL,-4.061501777421654
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-04-21T00:30:00+00:00,3369.9300000000003,3370.6295915816913,3384.0,2025-04-21T01:15:00+00:00,3370.4795915816912,SL,2.9391831633811307
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-21T03:00:00+00:00,3381.107,3380.4920910042824,3363.0,2025-04-21T05:00:00+00:00,3380.6420910042825,SL,20.843817991434662
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-04-22T00:15:00+00:00,3427.9300000000003,3419.73451595201,3484.0,2025-04-22T00:30:00+00:00,3419.58451595201,SL,-33.38193619196136
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-04-22T01:00:00+00:00,3433.951,3434.796135042416,3484.0,2025-04-22T03:15:00+00:00,3483.85,TP2,91.59599999999955
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-22T04:00:00+00:00,3481.545,3490.88939377833,3427.0,2025-04-22T05:45:00+00:00,3491.03939377833,SL,-37.9775751133202
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-22T23:00:00+00:00,3341.138,3342.562909582642,3368.0,2025-04-22T23:30:00+00:00,3342.412909582642,SL,-4.026180834715888
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-23T02:30:00+00:00,3362.442,3361.009460545839,3329.0,2025-04-23T05:30:00+00:00,3329.15,TP2,115.16799999999967
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-24T00:15:00+00:00,3334.803,3335.7226692317236,3366.0,2025-04-24T01:30:00+00:00,3365.85,TP2,108.1880000000001
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-24T01:45:00+00:00,3357.316,3356.318012353463,3333.0,2025-04-24T02:15:00+00:00,3356.468012353463,SL,0.027975293072813656
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-24T03:00:00+00:00,3334.0750000000003,3323.4630706807757,3366.0,2025-04-24T03:30:00+00:00,3323.3130706807756,SL,-43.047717276898766
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-24T23:15:00+00:00,3354.576,3353.906210244728,3346.0,2025-04-24T23:45:00+00:00,3354.056210244728,SL,5.891579510544034
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-24T23:45:00+00:00,3349.126,3349.834285554291,3357.0,2025-04-25T00:15:00+00:00,3356.85,TP2,20.89599999999882
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-04-25T00:30:00+00:00,3351.6059999999998,3350.8521466243524,3346.0,2025-04-25T01:00:00+00:00,3351.0021466243525,SL,0.11970675129396113
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-04-25T01:00:00+00:00,3355.275,3354.5025019363043,3346.0,2025-04-25T01:30:00+00:00,3354.6525019363044,SL,7.49499612739146
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-25T02:00:00+00:00,3352.6820000000002,3353.455717703489,3357.0,2025-04-25T02:30:00+00:00,3353.305717703489,SL,-0.416564593023395
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-25T02:30:00+00:00,3346.693,3347.3967103037626,3357.0,2025-04-25T03:30:00+00:00,3347.2467103037625,SL,11.421420607523942
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-27T23:00:00+00:00,3308.625,3307.868379384357,3284.0,2025-04-27T23:30:00+00:00,3308.018379384357,SL,-1.8367587687143896
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-28T00:45:00+00:00,3314.008,3313.248301189593,3284.0,2025-04-28T01:30:00+00:00,3284.15,TP2,67.43199999999888
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-28T03:15:00+00:00,3292.9390000000003,3283.6450904298167,3315.0,2025-04-28T06:45:00+00:00,3283.4950904298166,SL,-37.77563828073471
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-04-28T23:00:00+00:00,3336.932,3336.371836077246,3325.0,2025-04-29T01:00:00+00:00,3325.15,TP2,39.12799999999879
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-04-29T01:30:00+00:00,3329.937,3329.2852451739436,3325.0,2025-04-29T02:00:00+00:00,3329.4352451739437,SL,2.577509652111985
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-29T02:00:00+00:00,3331.486,3332.152116151038,3340.0,2025-04-29T02:30:00+00:00,3332.002116151038,SL,-4.239767697923526
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-29T23:00:00+00:00,3313.278,3318.3400614785514,3306.0,2025-04-30T00:00:00+00:00,3318.4900614785515,SL,-20.848245914206927
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-30T00:30:00+00:00,3314.172,3319.7727166165655,3306.0,2025-04-30T01:15:00+00:00,3319.9227166165656,SL,-23.002866466262276
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-04-30T01:45:00+00:00,3308.083,3307.4645440876666,3306.0,2025-04-30T02:15:00+00:00,3307.6145440876667,SL,0.8029118246668077
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-30T03:00:00+00:00,3310.358,3310.9341125980955,3316.0,2025-04-30T03:30:00+00:00,3310.7841125980954,SL,-4.163774803810156
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-04-30T03:30:00+00:00,3307.274,3307.838019536113,3316.0,2025-04-30T04:00:00+00:00,3307.6880195361127,SL,1.9800390722257362
D,VP_LONDON_VA_TRAP_SELL,SELL,0.04,2025-04-30T08:00:00+00:00,3285.009,3284.337452737233,3272.0,2025-04-30T08:30:00+00:00,3284.487452737233,SL,0.7610945255337356
D,VP_LONDON_VA_TRAP_SELL,SELL,0.04,2025-04-30T08:30:00+00:00,3285.8869999999997,3285.234060268328,3272.0,2025-04-30T09:00:00+00:00,3285.384060268328,SL,2.479879463342513
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-05-01T00:30:00+00:00,3247.895,3246.936553668923,3230.0,2025-05-01T01:00:00+00:00,3247.086553668923,SL,9.106892662153768
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-05-01T01:15:00+00:00,3248.837,3247.866317970344,3230.0,2025-05-01T02:15:00+00:00,3248.016317970344,SL,11.01536405931165
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-05-01T02:15:00+00:00,3246.41,3245.464010051827,3230.0,2025-05-01T03:30:00+00:00,3230.15,TP2,37.039999999999054
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-05-02T01:00:00+00:00,3236.023,3236.6162537080872,3246.0,2025-05-02T01:30:00+00:00,3236.466253708087,SL,-5.459492583826432
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-05-02T01:30:00+00:00,3234.001,3234.5706116156466,3246.0,2025-05-02T02:15:00+00:00,3245.85,TP2,21.39599999999882
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-05-02T02:30:00+00:00,3245.565,3251.4775744153626,3232.0,2025-05-02T03:15:00+00:00,3251.6275744153627,SL,-24.25029766145053
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-05-04T23:30:00+00:00,3249.6330000000003,3244.024774463791,3270.0,2025-05-05T00:30:00+00:00,3243.874774463791,SL,-23.032902144837863
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-05-05T01:00:00+00:00,3259.3540000000003,3259.9660872926574,3270.0,2025-05-05T01:30:00+00:00,3269.85,TP2,31.98399999999856
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-05-05T01:30:00+00:00,3263.7709999999997,3263.1599196303105,3249.0,2025-05-05T02:00:00+00:00,3263.3099196303106,SL,-1.8358392606223788
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-05-05T02:00:00+00:00,3261.096,3260.450176620013,3249.0,2025-05-05T02:30:00+00:00,3260.600176620013,SL,-7.116353240026001
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-05-05T02:30:00+00:00,3267.804,3267.1406120386914,3249.0,2025-05-05T07:45:00+00:00,3267.2906120386915,SL,6.334775922617155
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-05-05T23:00:00+00:00,3331.9300000000003,3326.480630097327,3370.0,2025-05-06T00:15:00+00:00,3326.330630097327,SL,-22.397479610694063
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-05-06T00:45:00+00:00,3329.719,3330.4635700073277,3370.0,2025-05-06T01:30:00+00:00,3369.85,TP2,140.52399999999943
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-05-06T02:30:00+00:00,3366.985,3366.021448125172,3329.0,2025-05-06T03:15:00+00:00,3366.171448125172,SL,15.297103749656344
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-05-06T03:15:00+00:00,3362.558,3361.586325120628,3329.0,2025-05-06T03:45:00+00:00,3361.736325120628,SL,6.459349758743883
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-05-07T00:15:00+00:00,3385.719,3384.566415860043,3368.0,2025-05-07T00:45:00+00:00,3368.15,TP2,54.27599999999984
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-05-07T00:45:00+00:00,3379.715,3380.967008263535,3390.0,2025-05-07T01:15:00+00:00,3380.8170082635347,SL,-5.52598347293133
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-05-07T01:30:00+00:00,3374.175,3375.454085151234,3390.0,2025-05-07T02:00:00+00:00,3375.3040851512337,SL,5.608170302466533
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-05-07T02:15:00+00:00,3385.614,3384.4386358858847,3368.0,2025-05-07T04:00:00+00:00,3384.5886358858847,SL,20.978728228230466
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-05-08T00:15:00+00:00,3385.435,3379.3631537933707,3407.0,2025-05-08T00:45:00+00:00,3379.2131537933706,SL,-24.88738482651752
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-05-08T00:45:00+00:00,3380.719,3381.4125429706983,3407.0,2025-05-08T01:45:00+00:00,3406.85,TP2,74.52399999999943
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-05-08T02:30:00+00:00,3406.487,3405.7091970700253,3379.0,2025-05-08T05:00:00+00:00,3379.15,TP2,83.34799999999996
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-05-09T00:00:00+00:00,3312.45,3319.358279294024,3282.0,2025-05-09T00:45:00+00:00,3319.5082792940243,SL,-28.23311717609795
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-05-09T01:15:00+00:00,3302.287,3301.441010846898,3282.0,2025-05-09T02:00:00+00:00,3282.15,TP2,60.547999999998865
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-05-09T02:30:00+00:00,3296.8740000000003,3297.853774222093,3313.0,2025-05-09T03:00:00+00:00,3312.85,TP2,21.903999999998632
D,VP_ASIA_VA_REENTRY_ABSORB_SELL,SELL,0.04,2025-05-09T03:00:00+00:00,3305.613,3315.706903490859,3282.0,2025-05-09T04:15:00+00:00,3315.856903490859,SL,-40.975613963437354
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-05-11T23:00:00+00:00,3276.474,3277.335654357457,3284.0,2025-05-11T23:30:00+00:00,3283.85,TP2,9.503999999998996
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-05-11T23:30:00+00:00,3280.011,3288.8140047478105,3270.0,2025-05-11T23:45:00+00:00,3288.9640047478106,SL,-35.81201899124244
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-05-12T00:30:00+00:00,3274.411,3273.505720014386,3270.0,2025-05-12T01:00:00+00:00,3273.655720014386,SL,2.0325599712277835
D,VP_ASIA_VA_REENTRY_ABSORB_BUY,BUY,0.04,2025-05-12T01:30:00+00:00,3273.966,3274.955558714315,3284.0,2025-05-12T02:00:00+00:00,3274.805558714315,SL,1.4471174286300084
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-05-12T02:15:00+00:00,3276.1710000000003,3277.1306896484516,3284.0,2025-05-12T02:45:00+00:00,3276.9806896484515,SL,-3.022620703098255
D,VP_ASIA_VA_REENTRY_TRAP_BUY,BUY,0.04,2025-05-12T02:45:00+00:00,3272.2960000000003,3273.2076063805525,3284.0,2025-05-12T03:15:00+00:00,3273.0576063805524,SL,4.631212761103598
D,VP_LONDON_VA_TRAP_SELL,SELL,0.04,2025-05-12T07:15:00+00:00,3231.018,3229.94821684635,3218.0,2025-05-12T07:45:00+00:00,3218.15,TP2,41.47199999999975
D,VP_LONDON_VA_TRAP_SELL,SELL,0.04,2025-05-12T08:30:00+00:00,3233.618,3232.668017909996,3218.0,2025-05-12T09:45:00+00:00,3218.15,TP2,51.87199999999939
D,VP_ASIA_VA_REENTRY_TRAP_SELL,SELL,0.04,2025-05-13T00:15:00+00:00,3237.185,3236.6655309250705,3228.0,2025-05-13T00:45:00+00:00,3236.8155309250706,SL,4.808938149858477
