direction,lot,entry_time,entry_price,sl,tp,exit_time,exit_price,exit_reason,pnl_usd
SELL,0.01,2025-05-22T07:15:00+00:00,3323.52937583877,3328.655617451067,3314.302140936636,2025-05-22T07:30:00+00:00,3328.655617451067,SL,-5.126241612296781
BUY,0.01,2025-05-23T07:45:00+00:00,3333.4148345772874,3328.306488804415,3342.6098569684573,2025-05-23T08:00:00+00:00,3328.306488804415,SL,-5.108345772872326
SELL,0.01,2025-05-26T07:15:00+00:00,3333.5083880848592,3338.334507236267,3324.821373612325,2025-05-26T08:00:00+00:00,3338.334507236267,SL,-4.8261191514079655
SELL,0.01,2025-05-27T07:45:00+00:00,3301.524728382366,3308.4074445587075,3289.135839264951,2025-05-27T08:00:00+00:00,3308.4074445587075,SL,-6.882716176341547
BUY,0.01,2025-05-28T07:30:00+00:00,3313.903141309932,3308.5517282106134,3323.5356848887054,2025-05-28T08:00:00+00:00,3323.5356848887054,TP,9.632543578773493
BUY,0.01,2025-05-28T23:00:00+00:00,3270.505,3262.354069184962,3277.297442345865,2025-05-28T23:15:00+00:00,3262.354069184962,SL,-8.15093081503801
BUY,0.01,2025-05-28T23:15:00+00:00,3266.226,3257.7656785288937,3273.276267892589,2025-05-28T23:30:00+00:00,3257.7656785288937,SL,-8.460321471106454
BUY,0.01,2025-05-28T23:30:00+00:00,3252.694,3243.292130062544,3260.528891614547,2025-05-28T23:45:00+00:00,3260.528891614547,TP,7.834891614546905
BUY,0.01,2025-05-29T07:15:00+00:00,3278.823467072725,3272.8287963454773,3289.6138743817714,2025-05-29T10:15:00+00:00,3289.6138743817714,TP,10.790407309046259
BUY,0.01,2025-05-30T02:15:00+00:00,3301.994,3296.043037540638,3306.953135382802,2025-05-30T02:45:00+00:00,3296.043037540638,SL,-5.950962459362017
BUY,0.01,2025-05-30T02:45:00+00:00,3297.253,3291.2224925733053,3302.2784228555793,2025-05-30T03:00:00+00:00,3302.2784228555793,TP,5.025422855579109
BUY,0.01,2025-05-30T03:30:00+00:00,3293.924,3287.7987604896325,3299.0283662586394,2025-05-30T05:30:00+00:00,3299.0283662586394,TP,5.104366258639402
BUY,0.01,2025-06-02T07:15:00+00:00,3353.3298293636285,3347.581535727347,3363.6767579089355,2025-06-02T09:00:00+00:00,3347.581535727347,SL,-5.748293636281687
BUY,0.01,2025-06-04T07:30:00+00:00,3363.4272872030247,3358.6344151727744,3372.054456857475,2025-06-04T07:45:00+00:00,3358.6344151727744,SL,-4.792872030250237
BUY,0.01,2025-06-05T07:15:00+00:00,3373.1667205384006,3368.759515154394,3381.099690229612,2025-06-05T09:15:00+00:00,3381.099690229612,TP,7.932969691211383
SELL,0.01,2025-06-06T07:45:00+00:00,3355.6189445000896,3360.259499499194,3347.2659455017015,2025-06-06T08:00:00+00:00,3360.259499499194,SL,-4.640554999104552
BUY,0.01,2025-06-09T01:45:00+00:00,3295.964,3288.33930265124,3302.3179144573,2025-06-09T02:15:00+00:00,3302.3179144573,TP,6.353914457300107
BUY,0.01,2025-06-09T07:15:00+00:00,3325.9260382036473,3321.335656167176,3334.1887258692955,2025-06-09T08:45:00+00:00,3321.335656167176,SL,-4.59038203647151
BUY,0.01,2025-06-10T01:00:00+00:00,3313.491,3308.508520168644,3317.64306652613,2025-06-10T01:30:00+00:00,3308.508520168644,SL,-4.982479831356159
BUY,0.01,2025-06-10T01:30:00+00:00,3306.658,3301.283259737249,3311.136950218959,2025-06-10T05:00:00+00:00,3311.136950218959,TP,4.4789502189591985
BUY,0.01,2025-06-10T07:30:00+00:00,3331.8176922703933,3326.8607695664627,3340.740153137468,2025-06-10T08:45:00+00:00,3326.8607695664627,SL,-4.956922703930559
BUY,0.01,2025-06-11T07:30:00+00:00,3340.64788076965,3336.4990730731533,3348.115734623344,2025-06-11T07:45:00+00:00,3348.115734623344,TP,7.467853853694123
SELL,0.01,2025-06-12T02:30:00+00:00,3377.102,3384.1292380205055,3371.245968316245,2025-06-12T04:00:00+00:00,3371.245968316245,TP,5.856031683754736
SELL,0.01,2025-06-12T07:30:00+00:00,3364.614679250732,3371.007886743412,3353.106905763908,2025-06-12T07:45:00+00:00,3353.106905763908,TP,11.507773486824135
SELL,0.01,2025-06-13T00:00:00+00:00,3402.063,3408.1966287211735,3396.9516427323556,2025-06-13T00:15:00+00:00,3408.1966287211735,SL,-6.133628721173409
SELL,0.01,2025-06-13T00:15:00+00:00,3413.636,3420.5712838125182,3407.8565968229013,2025-06-13T00:30:00+00:00,3407.8565968229013,TP,5.779403177098629
SELL,0.01,2025-06-13T00:45:00+00:00,3416.859,3425.0805130832427,3410.007739097298,2025-06-13T01:00:00+00:00,3425.0805130832427,SL,-8.221513083242826
SELL,0.01,2025-06-13T01:00:00+00:00,3425.524,3434.1602621487255,3418.3271148760623,2025-06-13T02:15:00+00:00,3434.1602621487255,SL,-8.636262148725564
